"X","id","id_spp","id_process","E_sch","E_SE_sch","lnB0_sch","lnB0_SE_sch","lnB0Bug","E_D_sch","E_D_SE_sch","T_h_sch","T_h_SE_sch","T_pk_sch","P_pk_sch","P_pkBug","AIC_sch","r_sq_sch","AftPk","BefPk","MinVal","B0_renorm10"
610,"MTD3586","Plantago lanceolata","respiration rate",0.368314480719147,0.365264999926039,-9.57264067778471,14.79306259854,FALSE,42.2462039461549,78077698.998489,295.75694500837,401330.412838308,296.154677,-24.0784775636629,FALSE,2.51068354659175,0.853922975912063,0,4,NA,1.94565077983793e-11
611,"MTD3587","Plantago lanceolata","respiration rate",0.970204686542382,0.937380117704535,15.8979701381047,39.589368835056,FALSE,0.970968207481314,0.344207979433041,350,8710.17563276546,296.138983,-23.6449914459563,FALSE,-23.1969641586431,0.998510941285048,0,4,NA,2.67327717333838e-11
612,"MTD3588","Plantago lanceolata","respiration rate",0.654571121970592,0.218925642500531,2.41889055605996,8.86547455791941,FALSE,44.0836097208722,49387743.8909658,295.860979681369,167447.457343144,296.184536,-23.3142346812731,FALSE,-2.57687664926858,0.975547949757395,0,4,NA,2.53176728171679e-11
613,"MTD3589","Plantago lanceolata","respiration rate",1.28645725661475,3.3341951592703,28.5928798762898,139.287152316727,FALSE,1.28659125998966,1.55700827244028,350,118534.996852737,296.182549,-23.4324610873809,FALSE,-6.11461296578095,0.982075890040343,0,4,NA,2.39257825534678e-11
614,"MTD3593","Eucalyptus marginata","respiration rate",0.506090936439097,0.0120850596762428,3.8996858250958,0.482881642423363,FALSE,3.08914202793133,243543.198599134,348.948112785962,17465726.9077174,295.65,-15.9586755927473,FALSE,-61.915838881204,0.996155984557336,0,11,NA,4.88091994233079e-08
615,"MTD3595","Acacia craspedocarpa","respiration rate",0.528412253252465,0.0311149495676358,4.21403936102163,1.19535036227122,FALSE,4.27373103877569,724680.935994462,350,44083511.4275269,307.45,-15.7243979252521,FALSE,-38.8982588904358,0.981656854061814,0,10,NA,2.67824415390596e-08
616,"MTD3597","Rhagodia baccata","respiration rate",0.546795484729658,0.0155868689683994,4.9286245839818,0.59576913180062,FALSE,50,10225.3018417484,308.736960889497,29.9888520734408,309.05,-15.668175010572,FALSE,-61.2039801647318,0.992974153434434,0,13,NA,2.57685057547353e-08
617,"MTD3598","Acer rubrum","respiration rate",0.726893201519965,0.586187076014316,14.1098220234004,24.7693465349005,FALSE,0.781728473595536,5.85732683989473,350,1840.7408125183,303.15,-13.9233986155068,FALSE,-12.0323465376279,0.998937229339405,0,4,NA,1.51831800729967e-07
618,"MTD3599","Carya glabra","respiration rate",0.523273843170527,0.128379713074774,5.39936714998302,5.17012789342018,FALSE,3.50479298591835,2902466.44785359,350,433995819.440291,303.15,-14.6252484482514,FALSE,-4.50303705433681,0.986164893113364,0,4,NA,1.08158733514452e-07
619,"MTD3600","Quercus rubra","respiration rate",0.392400296467591,91.1906903712754,-2.08419173982235,20619.5998317028,FALSE,0.0107201690618166,186.191994342216,350,107.810031165874,303.15,-13.4829387739866,FALSE,-13.9629810897494,0.996941735067335,0,4,NA,2.37228958548681e-07
620,"MTD3601","Quercus alba","respiration rate",0.499095903500263,0.103328184511585,4.95614897358823,4.16124893302505,FALSE,3.57882434093378,2385437.94854963,350,349307785.493046,303.15,-14.1432265144342,FALSE,-6.67384542501838,0.989465338211829,0,4,NA,1.86975050774664e-07
621,"MTD3602","Quercus prinus","respiration rate",0.361596117074037,184.846194920931,-4.15487475887163,80803.3868615934,FALSE,0.00503117733115076,373.151824836169,350,139.98355192514,303.15,-13.5435228059826,FALSE,-11.6390693869279,0.996572061718346,0,4,NA,2.30602538224595e-07
622,"MTD3603","Quercus coccinea","respiration rate",1.61021495079639,0.412786204092844,49.7427474594829,17.0079021302761,FALSE,1.61054232663474,0.171332714109049,336.879356256625,6493.14323761597,303.15,-14.2997000880018,FALSE,-9.92963082711266,0.992724480448531,0,4,NA,7.90264813308149e-08
623,"MTD3604","Liriodendron tulipifera","respiration rate",0.794510394506257,0.770557125572121,16.7682077928946,32.2726508524668,FALSE,0.920999580282331,7.00785123946777,331.488031697583,757.621486869292,303.15,-13.9051017230879,FALSE,-6.36866186901355,0.995633632454401,0,4,NA,1.36228452121679e-07
624,"MTD3605","Acer rubrum","respiration rate",0.702915038968788,0.323536800940984,2.4766694215609,13.6726788832992,FALSE,0.778603759501117,4.63151825275048,350,1097.1171429798,303.15,-24.5812336540794,FALSE,-17.8227819919191,0.99953518631438,0,4,NA,3.62489223124753e-12
625,"MTD3606","Carya glabra","respiration rate",0.52305500774244,0.186647138340986,-5.6402436829872,7.58130955847679,FALSE,3.17890851657346,21325136.9976244,350,420989490.458689,303.15,-25.6564849125866,FALSE,-4.38724080980949,0.984071669045173,0,4,NA,1.75191635188214e-12
626,"MTD3607","Quercus rubra","respiration rate",0.405447700794793,72.0895937803756,-12.5661460507543,13307.6998363159,FALSE,0.0137881138837805,148.149880200597,350,94.3344324778169,303.15,-24.7404309236544,FALSE,-14.0545518001532,0.996890379388845,0,4,NA,3.01295369682898e-12
627,"MTD3608","Quercus alba","respiration rate",0.494330527817421,0.103671195752297,-6.36372464973454,4.17506273616812,FALSE,3.5832639122841,2396325.49192357,350,350467320.592545,303.15,-25.2807389945539,FALSE,-6.64070529453429,0.988587038598728,0,4,NA,2.75687798440646e-12
628,"MTD3609","Quercus prinus","respiration rate",0.355619755075329,145.838552346242,-15.0404619629004,39647.9202176274,FALSE,0.00860770998446273,296.160254603121,350,210.107367807324,303.15,-24.7067795210979,FALSE,-11.3347566442027,0.995483959477482,0,4,NA,3.29274376184079e-12
629,"MTD3610","Quercus coccinea","respiration rate",1.63441504365827,0.459869905947561,39.4287918857058,18.943119939669,FALSE,1.63470322207961,0.198366051292031,336.808372649601,7794.22378658311,303.15,-25.5961585276429,FALSE,-8.84866062705676,0.992122850537618,0,4,NA,9.72872502461401e-13
630,"MTD3611","Liriodendron tulipifera","respiration rate",0.738746609521226,0.313036485732741,3.5769890432792,12.8090267155841,FALSE,1.70645720015202,17.0565243089644,312.079742469079,146.39045618946,303.15,-24.8047149281497,FALSE,-4.76246539670856,0.995550774154313,0,4,NA,2.55916622076586e-12
631,"MTD3614","Vicia faba","respiration rate",1.60042159426324,3.14761012731757,49.5867574631868,129.87145927523,FALSE,1.60121857988204,1.86254628797063,327.772967528074,10617.7716444361,303.15,-14.7084055291087,FALSE,9.69563404615149,0.749861430660358,0,5,NA,9.03578036160493e-08
632,"MTD3628","Betula pubescens","respiration rate",0.9375372518121,0.115225546341804,30.6452552273469,4.91671892772299,FALSE,0.941068220606221,0.219742863711793,350,1031.0167665762,303.148804,-6.37685248252673,FALSE,-24.0056372545192,0.992350387344126,0,9,NA,0.000362671688252076
633,"MTD3629","Betula pubescens","respiration rate",1.14930148440506,0.195721111325794,39.8599929613482,8.30007568968397,FALSE,1.15055746069736,0.487276443568915,350,4810.39499004728,303.067242,-5.38406274340667,FALSE,-5.61450325371765,0.997932642445487,0,5,NA,0.000652550800300302
634,"MTD3640","Vitis labruscana","respiration rate",0.503620041576757,0.0457298195802471,-4.64631592252484,1.84814609320704,FALSE,1.70918894699846,0.764723111532619,309.404982061488,1.64606019755524,310.816668,-23.8874090186289,FALSE,-21.2120155418762,0.998285779197396,0,6,NA,1.04835863836909e-11
635,"MTD3641","Vitis labruscana","respiration rate",0.634460361519904,0.121760828110797,0.70381378729449,4.93531912899155,FALSE,1.88307096258114,0.226269829510972,299.683671833968,1.08543684002908,297.809575,-24.2895999694043,FALSE,-8.77040557590511,0.942307105138035,2,4,NA,1.03109611150228e-11
636,"MTD3642","Citrus aurantium","respiration rate",0.545002660246414,0.0510252166894002,-4.06028646158459,2.00944157429705,FALSE,50,24533.4478862857,304.152161292841,175.148813045001,303.265152,-24.9085417038462,FALSE,-32.3029538030235,0.68604293200536,1,76,NA,3.46063125971523e-12
637,"MTD3643","Citrus aurantium","respiration rate",0.466517859551942,0.0346183375660025,-7.13833921716898,1.367811127515,FALSE,24.12038676687,948306187.994528,311.758839356209,12367033.6397847,311.798483,-24.5176987506155,FALSE,-13.0862639199976,0.995281597528575,0,7,NA,3.97091322473902e-12
638,"MTD3644","Citrus aurantium","respiration rate",0.668544951083337,0.334425384875038,1.27853932763096,13.9185667196444,FALSE,0.883321224335725,0.118486290249754,308.552840082049,5.0626617223347,308.06515,-25.2716722416714,FALSE,-12.1928757137322,0.971237752365935,0,6,NA,3.94236361304711e-12
639,"MTD3645","Cassiope tetragona","respiration rate",0.813308178129564,0.00278326188164128,21.5945984580885,0.116564801488189,FALSE,1.1593011738672,0.0165470886316897,315.143792837969,0.331116854656626,313.15,-9.56167881483806,FALSE,-41.7729035510729,0.999998877625898,0,4,NA,7.91961836986059e-06
640,"MTD3646","Cassiope hypnoides","respiration rate",0.374007388849076,105.336321684786,-1.99790580455284,229397.044029508,FALSE,0.000936992955083425,211.410007879815,350,13.6882154653882,313.15,-9.08150127464876,FALSE,9.11755350203571,0.572988716470115,0,4,NA,6.2384424765193e-06
641,"MTD3647","Antennaria alpina","respiration rate",0.924580203652915,0.387609090721734,26.4056336228478,16.426113904467,FALSE,0.931915101289637,0.77702225421583,350,1715.5158034561,313.15,-9.31098956346705,FALSE,3.41907351799316,0.956466747035347,0,4,NA,9.56302410235868e-06
642,"MTD3648","Diapensia lapponica","respiration rate",0.934295624562358,0.24411763060388,27.0920038887925,10.358432363646,FALSE,0.939091206493476,0.310792060152532,350,1188.83893648147,313.15,-9.31144406388738,FALSE,-2.00472841641641,0.980614447992702,0,4,NA,1.23103108026358e-05
643,"MTD3649","Viscaria alpina","respiration rate",0.710448084649946,0.154799361699887,18.3087882006317,6.64714343409352,FALSE,0.726665054787525,0.234822411542222,350,333.284987850444,313.15,-9.28415956451832,FALSE,-9.92875099003791,0.999024903778384,0,4,NA,1.77792543827034e-05
644,"MTD3650","Saxifraga oppositifolia","respiration rate",0.760524274471254,0.0894717586702579,18.8396690089263,3.81399480335209,FALSE,0.78971356245729,0.398184572917877,350,230.653221653975,313.15,-10.1218415134511,FALSE,-12.4429239258661,0.998361975761208,0,4,NA,4.23431272430148e-06
645,"MTD3651","Empetrum nigrum","respiration rate",0.797563609811702,0.163142111025843,20.5545588963362,6.93375326175924,FALSE,0.828007043150219,0.919168384773621,350,474.740052833962,313.15,-9.70328859969642,FALSE,-5.4805028415273,0.996559411822588,0,4,NA,5.22631114773539e-06
646,"MTD3652","Saxifraga oppositifolia","respiration rate",0.851177051215536,0.23021136791724,22.7431994515376,9.77936687793456,FALSE,0.864800832282826,0.641198884808821,350,769.133575270131,313.15,-9.93428494788837,FALSE,-2.28683357789613,0.993469337930656,0,4,NA,5.03163969436742e-06
647,"MTD3653","Hordeum vulgare","respiration rate",0.570357825436854,0.025721358744996,12.0239503977803,1.0344385583138,FALSE,32.8401319208672,15154461.8064921,312.398305159891,186071.371525108,313.06363,-9.32319273556823,FALSE,-17.4439356483191,0.995491981687143,0,10,NA,1.18384391573655e-05
648,"MTD3654","Zea mays","respiration rate",0.824812277949302,0.260468233897525,22.8188087266264,11.0176021196001,FALSE,0.836638487995505,0.535913272335489,350,840.000680771038,308.425806,-9.18350304475609,FALSE,-13.2030464762727,0.982432520276961,0,9,NA,1.55743377409525e-05
649,"MTD3664","Acer pseudoplatanus","respiration rate",0.714254728908729,0.460846592298568,15.9432355575893,19.4520289980057,FALSE,0.719111688037944,0.246038808838857,350,646.679432176086,313.086787,-12.8099808234703,FALSE,-17.6997491667436,0.99345300781795,0,5,NA,1.07288654807784e-06
650,"MTD3665","Betula pendula","respiration rate",0.663597427657041,0.685643347553593,13.6202816919371,28.7084380458312,FALSE,0.808548864738736,0.188803763257593,311.69117774241,18.1199808889285,313.140547,-12.798578804694,FALSE,-5.76491232870523,0.967325333260953,0,4,NA,1.04954249630274e-06
651,"MTD3666","Fagus sylvatica","respiration rate",0.355409524833256,0.0840307976735493,0.643445837212409,3.3538059762582,FALSE,20.6578507184824,18536435.1974204,312.457336021116,292632.802169213,313.199732,-12.6233379486026,FALSE,-4.69221758715972,0.992767261417737,0,4,NA,9.025655389348e-07
652,"MTD3667","Fraxinus excelsior","respiration rate",0.574166615742292,0.0753554206730162,9.55783052365686,3.07441388178413,FALSE,1.31338520654159,0.210346021762881,305.79990139141,0.714135476986125,305.12711,-12.8001945134259,FALSE,-16.3307761893277,0.993269179241558,2,3,NA,8.47769288167887e-07
653,"MTD3668","Juglans regia","respiration rate",0.401094081965712,0.0968934260593684,2.40201976055939,3.86855529710777,FALSE,17.7976896088706,33644761.8070815,311.968965118278,1201354.87710484,313.090727,-12.6803859272119,FALSE,-3.36128517024887,0.987797249006397,0,4,NA,8.05992910285767e-07
654,"MTD3669","Quercus petraea","respiration rate",0.871692764385708,1.30935110298096,22.3008556338524,54.7630683709674,FALSE,0.873513322472369,0.837663774393997,349.706409244095,3258.84801782846,313.141005,-12.8400896473494,FALSE,-3.2600671692488,0.909259002334148,0,5,NA,9.79014159587878e-07
655,"MTD3670","Quercus robur","respiration rate",0.51110193899819,0.347296720937302,6.97062560489716,14.1320273159931,FALSE,1.34518601057311,1.58226634909586,307.357306003477,4.00388425684176,309.290575,-12.8105375355174,FALSE,3.10750472961051,0.837482629732224,2,3,NA,8.50310865749274e-07
656,"MTD3671","Acer saccharum","respiration rate",0.879571048477213,1.19506392565678,9.99152463911411,51.398087075509,FALSE,0.88269183262448,1.97905335240652,350,12108.6798586233,293.452137,-25.4751160799571,FALSE,3.84169684765413,0.710993592620682,2,62,NA,3.80878529818231e-12
658,"MTD3673","Acer saccharum","respiration rate",0.49573986692366,1.15610958116095,-6.16148852805966,46.1834314019577,FALSE,50,201.768090860378,291.976595110824,1.13284040510716,292.125681,-25.8755933717244,FALSE,-2.00292972169409,0.124808042810546,3,8,NA,3.18544824759935e-12
659,"MTD3674","Pinus resinosa","respiration rate",1.0323007192088,3.98987532172244,15.7530745607543,170.595944697944,FALSE,1.03444153259315,16.1559424166179,350,96734.2135203782,292.530987,-25.6377272960308,FALSE,8.04451044146815,0.936929443207914,0,20,NA,2.59218437176103e-12
661,"MTD3676","Pinus resinosa","respiration rate",1.02440723769222,0.564221785722433,14.5368656452104,22.4720736587196,FALSE,50,2671.49002658878,294.532797780723,17.7584474837449,294.115364,-25.8705792901279,FALSE,19.2529714486715,0.327666144871014,2,20,NA,1.21766621428375e-12
662,"MTD3677","Fuchsia excorticata","respiration rate",0.356776067070089,0.0850656232633821,0.453743263065568,3.41397450553779,FALSE,3.13137641964059,5751652.79570972,350,387654408.722082,295.246695,-13.5648166834173,FALSE,-9.90416716266117,0.500834616594856,1,30,NA,7.05954072170639e-07
663,"MTD3678","Aristotelia serrata","respiration rate",0.463847988596158,0.127238336372094,4.84608958777836,5.11110931763642,FALSE,19.102306263852,55.0689140468688,294.612171574,1.09451299462557,294.853335,-13.4489028553076,FALSE,3.48607682633505,0.449914606450943,5,25,NA,7.09852220932993e-07
664,"MTD3679","Aristotelia serrata","respiration rate",0.283647179512738,0.0920192904789298,-2.27486003373144,3.69670787006946,FALSE,3.28786272515383,8185388.74945618,350,529282934.828093,295.696032,-13.4030801379727,FALSE,5.28730535223813,0.337489315994592,1,22,NA,9.22518846689621e-07
665,"MTD3685","Quercus ilex","respiration rate",0.390057696231904,0.111025291772192,1.39058674229836,4.378263084177,FALSE,30.7080410453334,79888621.686875,307.899931939094,536523.058444852,308.37644,-13.3572161656101,FALSE,8.45638207378471,0.707288085397689,0,11,NA,4.60730501091271e-07
666,"MTD3686","Phillyrea latifolia","respiration rate",1.7418333161443,3.98707030789128,56.2510459235641,164.449359987586,FALSE,1.74191554753753,4.82228393466662,341.286047698642,71039.1989427995,310.47818,-12.9343166171101,FALSE,25.2160201927108,0.711303904351349,0,11,NA,2.45736672281043e-07
667,"MTD3687","Myrtus communis","respiration rate",2.00399872999581,1.73604900569436,66.7332715306605,70.3027893806531,FALSE,2.03273503301496,1.44322036580614,306.433823125359,44.969160852623,310.517622,-13.3980717032517,FALSE,13.3463648438983,0.694874315233695,0,11,NA,1.87435339904495e-07
669,"MTD3689","Cistus incanus","respiration rate",1.24720407870452,1.86069626133554,36.4998085101856,75.7849077704098,FALSE,1.24767184482704,1.12425318104202,350,14996.5848545804,311.68998,-12.7846637583846,FALSE,7.19862385021378,0.843773904679068,0,11,NA,3.95942016411948e-07
670,"MTD3690","Dracunculus vulgaris","respiration rate",1.43657181331495,0.752075607138391,33.1114716437484,31.2831173423943,FALSE,1.43681166493843,1.43770852814768,350,64147.3880096064,301.155232,-23.521330062397,FALSE,12.0513721805252,0.938081434911971,1,10,NA,6.10608502943464e-12
671,"MTD3691","Dracunculus vulgaris","respiration rate",0.00186943578053097,0.119939878819209,-24.2882390268415,4.89403219446113,TRUE,3.26898641875904,0.922223658885074,281.545767976977,130.466735793664,281.158502,-24.3658493205346,TRUE,-4.34830136926453,0.793206553265595,5,5,NA,2.61791393922149e-11
673,"MTD3712","Atriplex lentiformis","respiration rate",0.593533697931293,0.0584025590981171,-8.34956029166596,2.4039383377062,FALSE,0.808425291743323,1.28952642741594,350,118.012398557176,319.15,-30.1124690578466,FALSE,-56.2954774440143,0.996361701149522,0,18,NA,6.4665389246608e-15
674,"MTD3713","Atriplex lentiformis","respiration rate",0.558867549813866,0.11170076352271,-9.48652120213312,4.63653823608642,FALSE,0.714566014498887,1.17795176167719,350,151.316490836995,319.15,-30.1112493866166,FALSE,-41.3527442847617,0.987003869580251,0,18,NA,8.51321787687694e-15
675,"MTD3714","Atriplex lentiformis","respiration rate",0.633793277629757,0.165918622004171,-6.8612114056117,6.92553369251728,FALSE,0.68350152511425,0.342577943949649,350,153.795931494034,319.15,-30.7859516010575,FALSE,-37.5629752483008,0.964985844414768,0,18,NA,5.21527698238657e-15
676,"MTD3715","Atriplex lentiformis","respiration rate",0.826600978762426,0.212795805649667,0.839039357674536,8.81377898775482,FALSE,0.835126639005498,0.0740038394689394,350,309.660935342897,319.15,-31.2455730873478,FALSE,-30.932807976041,0.950621803696506,0,18,NA,3.97299720801553e-15
677,"MTD3891","Spinacia oleracea","respiration rate",0.410524675810762,0.0296208123150174,2.24091884605539,1.16942679395344,FALSE,4.4596131853416,4005400.47037898,350,174562033.376106,312.15,-13.0160641342556,FALSE,-16.1446056019055,0.97773983480706,0,10,NA,4.661901152668e-07
678,"MTD3892","Spinacia oleracea","respiration rate",0.792755396186828,0.428389358058035,18.1946262896558,17.9083013022243,FALSE,0.808151991937506,0.563619931644292,350,813.919735977169,312.15,-12.3665447477427,FALSE,-8.18478931288928,0.973115855944289,0,10,NA,5.72298847367241e-07
679,"MTD3893","Spinacia oleracea","respiration rate",0.45942958628301,0.030367735825445,4.68382934564601,1.19891526898296,FALSE,4.77484972435148,2692738.04562615,350,178963832.260761,312.15,-12.3906847847517,FALSE,-15.5967256323993,0.987943663407886,0,10,NA,7.23299051751295e-07
680,"MTD3894","Spinacia oleracea","respiration rate",0.626381430621072,0.17590216290703,11.4013415694582,7.42048485240957,FALSE,0.679572716686322,0.615829865610878,350,241.686760807501,312.15,-12.4471848136239,FALSE,-30.6023816332606,0.997825069316821,0,10,NA,6.04878634058197e-07
681,"MTD3895","Spinacia oleracea","respiration rate",0.58371198398507,0.245467376290613,9.74474989576182,10.3600100268948,FALSE,0.668412930652858,1.48557334832527,350,363.503978413357,312.15,-12.3335782915158,FALSE,-22.3277310129191,0.991097700184834,0,10,NA,6.76252926272474e-07
682,"MTD3968","Ledum groenlandicum","respiration rate",0.568335050319657,0.0389026516899511,13.2659487238839,1.54020551904686,FALSE,8.31836001330587,191.819344676627,307.866805163457,17.1380588356274,308.15,-8.22349222593348,FALSE,-16.8814017417994,0.999458618039747,0,4,NA,4.45327628776767e-05
683,"MTD3969","Ledum groenlandicum","respiration rate",0.571505026766709,0.0336314495518632,13.1628376174601,1.37825363469935,FALSE,1.03791905245786,0.236567056073453,316.676502353445,4.27403219644842,308.15,-8.70882161996781,FALSE,-36.7094935453875,0.999969824179057,0,4,NA,3.4804426744767e-05
684,"MTD3970","Ledum groenlandicum","respiration rate",0.421091289847023,0.0937351200767645,7.31459044502741,3.71049230870186,FALSE,24.3469802831236,1546385952.20502,308.624995063029,52011458.4842652,308.15,-8.54252490165088,FALSE,-7.9924030910526,0.990048452374101,0,4,NA,4.83074355806872e-05
685,"MTD3971","Ledum groenlandicum","respiration rate",0.529868175003686,0.0391760568234805,12.0027616781848,1.55077904408204,FALSE,32.3322189277889,9106753.16728379,307.809002943748,23606.8655463516,308.15,-8.00738953289039,FALSE,-16.7164753113789,0.998592227373738,0,4,NA,6.08896389975925e-05
686,"MTD3972","Ledum groenlandicum","respiration rate",0.452136156681884,0.0654556686462665,8.57518132216785,2.59105399254545,FALSE,25.6466237975575,12177333.3168633,308.014460893528,89793.3563786982,308.15,-8.473472210497,FALSE,-11.5834029750854,0.996561520390515,0,4,NA,4.77623796096722e-05
687,"MTD3973","Ledum groenlandicum","respiration rate",0.519425975545922,0.036710445696666,11.435514307235,1.45807189709253,FALSE,3.73048108928308,7.31512675203267,308.561686655972,4.81541236886908,308.15,-8.24518219792488,FALSE,-19.3733314404308,0.999483081240491,0,4,NA,5.29655694493452e-05
688,"MTD3974","Ledum groenlandicum","respiration rate",0.531621116862728,0.0102678836916906,11.8859141563776,0.412282717081847,FALSE,1.88523262177111,0.210604729436661,308.730227057746,0.469243634506495,308.15,-8.4234612920652,FALSE,-38.5749354665495,0.999979943926186,0,4,NA,5.03875090960636e-05
689,"MTD3975","Ledum groenlandicum","respiration rate",0.528243653721163,0.838227899896007,11.8059995725185,35.6865610837674,FALSE,0.567315447736807,0.82221427318045,350,733.085749976369,308.15,-8.79945334386672,FALSE,-18.7394914902779,0.99757668700717,0,4,NA,4.61003117011725e-05
690,"MTD3976","Ledum groenlandicum","respiration rate",0.37044295139259,0.0647609354611079,5.47183255521784,2.56355306242621,FALSE,3.90862554825318,8044903.68067237,350,326014344.538979,308.15,-8.47423927815468,FALSE,-11.690105248319,0.993377572329659,0,4,NA,6.0942987004391e-05
691,"MTD3977","Ledum groenlandicum","respiration rate",0.547385558053155,0.215936586893132,12.6887860719163,8.81764325810724,FALSE,1.12886741321693,1.45670169353108,312.965372193592,15.6429373585092,308.15,-8.31710417325242,FALSE,-16.6818305232991,0.997940310286512,0,4,NA,5.8321027508e-05
692,"MTD3978","Ledum groenlandicum","respiration rate",0.551549888244537,1.27412479670606,12.6423143481385,54.068596590879,FALSE,0.590500721551994,1.47225366615464,350,1192.42729919041,308.15,-8.81119224505997,FALSE,-13.4973933481328,0.995694381470106,0,4,NA,4.16709816188693e-05
693,"MTD3979","Ledum groenlandicum","respiration rate",0.390985310243108,0.302883554802629,6.47145444174479,12.5462085067473,FALSE,0.830110881418699,37.9117987268513,350,2598.73177093925,308.15,-8.26897276322619,FALSE,-17.7467585253773,0.998798503093906,0,4,NA,7.12772616751465e-05
695,"MTD3981","Ledum groenlandicum","respiration rate",0.540023809183646,0.117980420994361,13.9362050014232,4.85276082790565,FALSE,1.02176410604519,0.0305700476975548,297.470711775626,0.405823553902983,298.15,-7.8768490632064,FALSE,-30.8862368624128,0.997397355660757,2,2,NA,0.000241575006244532
698,"MTD3984","Ledum groenlandicum","respiration rate",0.52522924343716,0.222609063071196,13.1627545505807,9.06959202174289,FALSE,1.29006720672419,0.0889730189168388,296.896883852557,0.860677640472799,298.15,-7.88828067069039,FALSE,-18.7264704661701,0.987756633203191,2,2,NA,0.00022171572560765
706,"MTD3994","Crupina vulgaris","respiration rate",0.512193596587789,0.0926909840781361,14.3548635749985,3.78609275892925,FALSE,1.41565297295617,1.49072281825043,310.267766698401,8.16230594808126,308.15,-5.25990389056545,FALSE,-15.5440007226081,0.997903497313736,0,5,NA,0.00131521008577672
707,"MTD3995","Crupina vulgaris","respiration rate",0.394437463573888,0.629743169657894,9.40214028332874,26.6455018150422,FALSE,0.678935001822204,26.0223314968914,350,2573.47734767542,308.15,-5.51046494861229,FALSE,-6.80979841375439,0.982695441386724,0,5,NA,0.0011532740418535
711,"MTD3999","Eucalyptus pauciflora","respiration rate",0.316605665135397,603.03064660723,-3.89797879402348,221905.499665976,FALSE,0.00609490856709344,1219.07802576531,350,895.116232571007,303.329,-11.5479530776434,FALSE,12.9565128582463,-0.362975346974618,0,5,NA,1.69283506771154e-06
712,"MTD4000","Eucalyptus pauciflora","respiration rate",0.755279498239437,0.731929571558555,17.6233304819384,31.5423933698011,FALSE,0.760721490432368,0.498446463595494,350,3043.34408421465,298.192,-12.7670974882666,FALSE,-13.0116126788132,0.997810917929562,0,4,NA,1.20490853149905e-06
713,"MTD4018","Arbutus unedo","respiration rate",0.241756936504746,0.088792118093435,-4.614388827303,3.64734874589443,FALSE,1.14670121888085,267.85448994078,350,12086.5216622793,308.326,-13.7121888221,FALSE,-19.9698229224979,0.995326245697794,0,5,NA,4.94639264601579e-07
714,"MTD4021","Gossypium hirsutum","respiration rate",1.37687226023973,1.13023122266634,40.3213985726626,45.8089085615155,FALSE,1.37782310368231,1.06562513063765,349.999971795407,17072.0430569394,306.761,-12.9478899809679,FALSE,-1.80085773539778,0.967965233044811,1,8,NA,9.98083983551263e-08
715,"MTD4022","Gossypium hirsutum","respiration rate",1.07833108700595,0.693848015807311,28.793596749235,28.2701152620548,FALSE,1.08483859227676,1.1548997555324,350,2752.79731633212,307.606,-12.6475648033987,FALSE,-19.1187938440251,0.992924876880367,0,9,NA,2.00956993277372e-07
733,"MTD4097","Bryum argenteum","respiration rate",0.909450327557237,0.150180279781129,25.6727527829776,6.38367700910845,FALSE,0.911578274652889,0.0600453946672579,350,772.13657993885,310.938,-10.6193393789888,FALSE,-13.791994430375,0.997200723293935,0,4,NA,6.91561377154739e-06
737,"MTD4137","Abies alba","respiration rate",0.847285056151827,0.526232200259924,21.1240739379812,21.8067587356174,FALSE,1.01075960392182,0.196503499258172,308.865096009309,8.82343710657841,309.15,-12.5217119398517,FALSE,-4.69518701202071,0.94287222275368,0,5,NA,1.07558736043321e-06
738,"MTD4138","Euphorbia forbesii","respiration rate",0.537361652758605,0.263279218163581,6.5223752449075,10.8775617748884,FALSE,1.00534391637199,3.76220457171482,318.908481526123,94.8651607390788,302.115,-14.2518871944753,FALSE,-27.325287706486,0.99966680100203,0,4,NA,1.84592455395814e-07
739,"MTD4139","Claoxylon sandwicens","respiration rate",0.633973952938778,0.31896635685119,14.7713702813882,13.5306315655266,FALSE,0.648887390122192,0.0885660724040079,350,416.303561721583,302.174,-10.4487080363358,FALSE,-38.9686993284155,0.999926543172275,0,4,NA,1.0775766178546e-05
740,"MTD4146","Triticum aestivum","respiration rate",4.12648078280931e-06,5.87294807164988e-05,0.0555816514879283,1.71811818313293,FALSE,7.6507156626003e-05,0.00169412745871421,350,9104.7596951971,293.621,-6.0466670698256e-08,FALSE,-318.063568926324,0.00550924533102171,4,7,NA,0.999999936437901
741,"MTD4151","Pinus banksiana","respiration rate",0.335013021611223,107.771131931337,-16.5925654713834,36337.6697212023,FALSE,0.00672571012113403,218.216623533793,350,147.587061405058,303.15,-25.1492476691831,FALSE,-10.252867934149,0.991216193603585,0,5,NA,2.13801206987623e-12
742,"MTD4152","Pinus banksiana","respiration rate",0.334853751044138,114.882124479716,-16.032841216289,26062.0586723488,FALSE,0.0106943084494406,234.348571908351,350,257.607558350128,303.15,-25.0337088357926,FALSE,-2.23922997036638,0.990273845012987,0,5,NA,2.40090447698538e-12
743,"MTD4153","Pinus banksiana","respiration rate",1.16224068350006,0.304060821697028,20.7220649599053,12.7399199274178,FALSE,1.16419021893576,0.90051770951871,350,5507.28660564049,303.15,-24.6837800577797,FALSE,-5.75238107153672,0.995333482058386,0,5,NA,1.95650248476312e-12
