,Species,Species.1,Trait,E,Est_Tpk,Est_Response,Rank,Points_Before_Peak,Est_Tpk_std,Est_Response_std,E_std,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,RespiratoryPathway,TempPref,ConKingdom_len,ConKingdom_ES,ConKingdom_ES_max,ConKingdom_ES_min,RespiratoryPathway_len_x,RespiratoryPathway_ES_x,RespiratoryPathway_ES_max_x,RespiratoryPathway_ES_min_x,TempPref_len,TempPref_ES,TempPref_ES_max,TempPref_ES_min,RespiratoryPathway_len_y,RespiratoryPathway_ES_y,RespiratoryPathway_ES_max_y,RespiratoryPathway_ES_min_y
249,322,N-fixing unicellular cyanobacterium strain p-3,Specific Growth Rate,1.8974525010406798,302.550000000002,1.2285516961791298,1,5,0.393921726329269,1.00986498665389,1.0261398591787299,Bacteria,Cyanobacteria,,,,,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
250,323,N-fixing unicellular cyanobacterium strain p-7,Specific Growth Rate,11.6652727061867,301.550000000002,0.6493670453557929,1,4,0.111400739370539,0.143668130899103,4.359636926038299,Bacteria,Cyanobacteria,,,,,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
251,332,Oscillatoria e17,Specific Growth Rate,0.607255173281411,293.150000000005,0.24700638815560003,1,4,1.52980971107495,0.0435492951045829,0.238598172986115,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Oscillatoria,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
252,333,Oscillatoria o-salt,Specific Growth Rate,0.871298186753725,295.650000000005,0.35883612444958396,1,4,2.45634041307369,4.38963159519995,0.20687391231167498,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Oscillatoria,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
253,343,Phormidium e11a,Specific Growth Rate,1.5106803701855502,290.850000000004,0.19386757313034098,1,3,3.3796164620470797,0.172930742845073,1.27190346219489,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
254,344,Phormidium e11b,Specific Growth Rate,0.302964189989336,295.250000000005,0.196588502090732,1,4,1.96613734037631,0.0710754206106117,0.10200895634303801,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
255,345,Phormidium e12,Specific Growth Rate,0.336632303980845,301.25000000000597,0.289791510462109,1,5,6.40234176168851,0.22322666204540198,0.119414194065438,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
256,346,Phormidium e18,Specific Growth Rate,0.416676119117515,301.450000000006,0.442986098235776,1,5,0.0,0.0,0.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
257,347,Phormidium e2,Specific Growth Rate,1.90973744476091,289.650000000004,0.23831916966357602,1,3,0.9257056145660899,0.0382784384427149,0.626676338030374,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
258,348,Phormidium e5,Specific Growth Rate,1.5106098297383201,290.850000000004,0.19386732482710897,1,3,3.3528091626889998,0.0975163548741703,1.31616058349254,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
259,349,Phormidium e6a,Specific Growth Rate,0.302964189989336,295.250000000005,0.196588502090732,1,4,2.0538863235493503,0.138878941206035,0.0995366497508494,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
260,350,Phormidium e7,Specific Growth Rate,1.90973744476091,289.650000000004,0.23831916966357602,1,3,0.919139401832162,0.0366360872678777,0.629045421953238,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
261,353,Phormidium o043,Specific Growth Rate,0.656256764264657,295.950000000005,0.25427782200063603,1,4,1.27995689881503,0.30633174000512603,0.260606429674715,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
262,354,Phormidium o099,Specific Growth Rate,1.06008242000705,293.250000000004,0.36115358038086104,1,4,1.68490999182586,0.35145120907062105,0.39035561789291395,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
263,355,Phormidium o102,Specific Growth Rate,0.33896049303213105,296.350000000005,0.24995724494989,1,4,10.1851872392381,0.158194744179989,0.127476075882651,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
264,356,Phormidium o104,Specific Growth Rate,1.4378231273381201,292.550000000004,0.300610179414885,1,3,1.79666582466921,0.0791389382908258,0.773768010814142,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
265,358,Phormidium o152,Specific Growth Rate,0.7284233856809309,300.150000000006,0.18050562191791397,1,5,2.0971138774598796,0.668463269882299,0.34410495367214694,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
266,359,Phormidium o154,Specific Growth Rate,0.085388497382908,301.850000000007,0.119407555909718,1,4,5.42977900102881,0.0138181869540352,0.0403623211335543,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
267,360,Phormidium o157,Specific Growth Rate,1.76453255019436,290.850000000004,0.244485676085077,1,3,1.6009201250246299,1.5128015724677,0.238738323751898,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
268,361,Phormidium o160,Specific Growth Rate,0.102884364145174,301.25000000000597,0.132940301987316,1,5,8.775749556205941,0.0395052853097215,0.125079599988475,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
269,362,Phormidium o202,Specific Growth Rate,0.474698641471975,300.450000000006,0.33863917216416195,1,5,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
270,363,Phormidium o203,Specific Growth Rate,2.01796708931066,290.950000000004,0.290920449267797,1,3,2.03082117398097,0.0934228710803351,1.02769714828735,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
271,365,Phormidium o210,Specific Growth Rate,2.24711855453915,288.650000000004,0.26647513822141605,1,3,1.46256417885853,0.07252243017117199,1.17907212035449,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
272,366,Phormidium o211,Specific Growth Rate,1.2798784001893602,288.550000000004,0.353317591437186,1,3,1.44792914803953,0.0808244144388547,0.628441993027232,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
273,371,Planktothrix agardhii,Specific Growth Rate,0.5562152046597371,302.450000000003,0.857381109406068,1,3,0.0491019347887748,0.00243770132357246,0.00812180453405374,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Planktothrix,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
274,373,Prochlorococcus marinus,Specific Growth Rate,0.520930923636846,300.550000000005,0.524297974990817,1,9,2.16000493096133,0.0887140223266819,0.0723605126683357,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
275,374,Prochlorococcus marinus,Specific Growth Rate,0.9444057687059949,300.550000000004,0.511486243062597,1,10,0.72730462586151,0.13678702209840898,0.278504095789937,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
276,375,Prochlorococcus marinus,Specific Growth Rate,0.9791630898643349,299.150000000004,0.658839614272212,1,10,0.46573705027633205,0.05938010003661401,0.20675527314787998,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
277,376,Prochlorococcus marinus,Specific Growth Rate,0.771734532146702,298.150000000004,0.513905415163448,1,8,0.643138722269111,0.101199543618456,0.21473445469893998,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
278,377,Prochlorococcus marinus,Specific Growth Rate,0.7305569269693059,301.350000000004,0.5271866425741479,1,10,0.712628007560354,0.157693967435862,0.17253810694532504,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
279,378,Prochlorococcus marinus,Specific Growth Rate,0.902139826644146,297.750000000004,0.647594727500915,1,6,0.600565699345859,0.20759420088960998,0.16063452726622,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
280,379,Prochlorococcus marinus,Specific Growth Rate,1.01721285956002,297.750000000004,0.700973108290751,1,6,0.890844791237983,0.7415469157255881,0.309715454930732,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
281,423,Sphaerospermopsis aphanizomenoides,Specific Growth Rate,0.37061349354482204,305.650000000006,0.5375072134762471,1,6,2.2194023018508,0.223731295369321,0.117247168500205,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Sphaerospermopsis,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
282,529,Synechococcus elongatus,Specific Growth Rate,0.46321837788468895,307.950000000004,0.9661071296455049,1,5,,,,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
283,534,Synechococcus wh8103,Specific Growth Rate,0.9103011756142901,300.250000000004,0.8404036408206791,1,7,0.690344001205353,0.0885408804062049,0.203884968582876,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
284,535,Synechocystis minima,Specific Growth Rate,0.40694671321207004,307.150000000007,1.54943734715127,1,5,0.0,0.0,0.0,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopediaceae,Synechocystis,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
285,580,Trichodesmium erythraeum,Specific Growth Rate,2.2689079212113397,300.550000000003,0.270830772973841,1,5,0.6055358519339741,0.0403733619912218,0.6555118235308941,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Trichodesmium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
286,581,Trichodesmium erythraeum,Specific Growth Rate,3.9148567669590495,301.050000000002,0.7694903755506779,1,3,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Trichodesmium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
287,582,Trichodesmium erythraeum,Specific Growth Rate,1.08080825072395,301.85000000000196,0.597158576701424,1,3,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Trichodesmium,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
288,584,Tychonema bourrellyi,Specific Growth Rate,2.23909250998187,294.350000000005,0.6630427512902579,1,7,2.0818791471633897,0.145025140579427,0.7698788575695309,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Tychonema,PhotosystemII,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,81.0,0.9440371989552543,1.141565367864404,0.7901940823610114,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,71.0,0.9263560879765875,1.1207065309174693,0.7623776223568136
289,69,Brevibacterium sp. cr3/1/15,Specific Growth Rate,1.0125703340631802,292.105568863005,2.00200997456677,1,23,1.6819084899310601,129.542956008157,0.5161272826190599,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
290,111,Desulfitobacterium dehalogenans,Specific Growth Rate,0.806366293945636,311.589820000009,3.85499090449586,1,16,0.417213985863464,0.18902273717579202,0.0906753329629726,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitobacterium,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
291,112,Desulfobacter curvatus,Specific Growth Rate,0.8024795133685408,304.322280000007,0.946675736985002,1,19,0.24398844234927802,0.0260024982865185,0.0601886882748712,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
292,119,Desulforhopalus vacuolatus,Specific Growth Rate,0.6164741152404449,294.596967000006,0.7535206356022129,1,20,0.327991707212315,0.11306659879596001,0.0620323839941816,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulforhopalus,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
293,136,Enterococcus faecalis,Specific Growth Rate,0.8318204884521221,311.015990000008,30.3128051353712,1,15,1.0484125905389101,2.35212309140949,0.13165513280509802,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
294,189,Halanaerobium alcaliphilum,Specific Growth Rate,1.1456010022702199,310.246200000006,7.1589490748532,1,5,1.9920539686055703,1.50963984765113,0.498185683654974,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
295,236,Lactobacillus paracasei,Specific Growth Rate,0.9471659493100931,307.10125000000704,7.18152574316469,1,29,0.152763837343825,0.0791436614337143,0.0350488225948219,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
296,239,Lactococcus lactis,Specific Growth Rate,0.649704240168478,309.572200000007,22.662749949988104,1,27,0.21755955506486396,0.416719004650612,0.0270479792973304,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
297,240,Lactococcus lactis,Specific Growth Rate,0.17204954296923197,307.85000000000196,27.509279658275698,1,3,0.4082834309644171,0.986064356336725,0.07936281784615,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
298,242,Lactococcus piscium,Specific Growth Rate,0.724947833349972,296.604312600006,19.5881029664579,1,5,0.42094977135055,2.1076682426038,0.141896755191419,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
299,497,Streptococcus thermophilus,Specific Growth Rate,1.3783120808608,312.460000000005,45.5759060314775,1,13,0.49038587867118394,2.69104983513932,0.19532608216120897,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
300,498,Streptococcus thermophilus,Specific Growth Rate,1.00788398003313,312.860000000005,46.828196572928704,1,12,0.28203290588163,1.85476108936082,0.0881709662501138,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
301,499,Streptococcus thermophilus,Specific Growth Rate,0.92475722689525,312.860000000005,35.9879541317227,1,14,0.491047604617016,2.2699466505686403,0.126776428036968,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Fermentation,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,67.0,0.9376328424209829,1.073590950687989,0.8157486348790873,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,16.0,0.8195316018653066,0.9366723976035074,0.6951561956680918
