OriginalID,FinalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,StandardisedErrorPos,StandardisedErrorNeg,StandardisedErrorUnit,Replicates,Habitat,Labfield,ArenaValue,ArenaUnit,ArenaValueSI,ArenaUnitSI,AmbientTemp,AmbientTempMethod,AmbientTempUnit,AmbientLight,AmbientLightUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,EquilibTimeValue,EquilibTimeUnit,ObsTimeValue,ObsTimeUnit,ObsTimeValueSI,ObsTimeUnitSI,ObsTimeNotes,ResRepValue,ResRepUnit,ResRepValueSI,ResRepUnitSI,Climate,Location,LocationType,LocationDate,CoordinateType,Latitude,Longitude,TaxaPresent,TraitMotivation,TraitOrg,TraitRelevantTaxa,Consumer,ConCommon,ConWholePart,ConWholePartType,ConIDLevel,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConTrophic,ConTrophicGroup_citation,ConType,ConStage,ConThermy,ConTemp,ConTempUnit,ConTempMethod,ConLabGrowthTemp,ConLabGrowthTempUnit,ConLabGrowthDur,ConLabGrowthDurUnit,ConAcc,ConAccTemp,ConAccTempNotes,ConAccTime,ConAccTimeNotes,ConAccTimeUnit,ConOrigTemp,ConOrigTempNotes,ConOrigTime,ConOrigTimeNotes,ConOrigTimeUnit,ConSize,ConSizeUnit,ConSizeType,ConSizeSI,ConSizeUnitSI,ConDenValue,ConDenUnit,ConDenTypeSI,ConDenValueSI,ConDenUnitSI,ConMassValueSI,ConMassUnitSI,ConTimeTestTemp,ConTimeTestTempNotes,ConTimeTestTempUnit,ConTimeTestTempSI,ConTimeTestTempUnitSI,Resource,ResCommon,ResIDLevel,ResKingdom,ResPhylum,ResClass,ResOrder,ResFamily,ResGenus,ResSpecies,ResTrophic,ResTrophicGroup_citation,ResType,ResStage,ResThermy,ResTemp,ResTempUnit,ResTempMethod,ResLabGrowthTemp,ResLabGrowthTempUnit,ResLabGrowthDur,ResLabGrowthDurUnit,ResAcc,ResAccTemp,ResAccTempNotes,ResAccTime,ResAccTimeNotes,ResAccTimeUnit,ResOrigTemp,ResOrigTempNotes,ResOrigTime,ResOrigTimeNotes,ResOrigTimeUnit,ResSize,ResSizeUnit,ResSizeType,ResSizeSI,ResSizeUnitSI,ResDenValue,ResDenUnit,ResDenTypeSI,ResDenValueSI,ResDenUnitSI,ResMassValueSI,ResMassUnitSI,ResTimeTestTemp,ResTimeTestTempNotes,ResTimeTestTempUnit,ResTimeTestTempSI,ResTimeTestTempUnitSI,PhysicalProcess,PhysicalProcess_1,PhysicalProcess_2,ElectronDonorCommon,ElectronDonorFormula,ElectronAcceptorCommon,ElectronAcceptorFormula,OptimalConditions,RespiratoryPathway,CitationID,Citation,DOI,Published,FigureTable,Notes,SubmittedBy,ContributorEmail,ManualCheck
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.180132,h^-1,NA,NA,NA,5.00E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,26.0956,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,26.0956,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.201759,h^-1,NA,NA,NA,5.60E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,27.0411,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,27.0411,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.244966,h^-1,NA,NA,NA,6.80E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,28.0134,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,28.0134,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.260432,h^-1,NA,NA,NA,7.23E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,29.0399,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,29.0399,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.263566,h^-1,NA,NA,NA,7.32E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,30.0395,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,30.0395,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.282111,h^-1,NA,NA,NA,7.84E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,31.0119,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,31.0119,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.285245,h^-1,NA,NA,NA,7.92E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,32.0115,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,32.0115,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.294544,h^-1,NA,NA,NA,8.18E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,33.011,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,33.011,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.300761,h^-1,NA,NA,NA,8.35E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,34.0105,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,34.0105,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.282317,h^-1,NA,NA,NA,7.84E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,35.0101,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,35.0101,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.288533,h^-1,NA,NA,NA,8.01E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,36.0097,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,36.0097,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.285502,h^-1,NA,NA,NA,7.93E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,37.0092,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,37.0092,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.270144,h^-1,NA,NA,NA,7.50E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,38.0899,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,38.0899,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.257863,h^-1,NA,NA,NA,7.16E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,39.0355,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,39.0355,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.224005,h^-1,NA,NA,NA,6.22E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,40.0351,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,40.0351,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.199396,h^-1,NA,NA,NA,5.54E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,41.0348,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,41.0348,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
